Unnamed: 0,MolWt,FpDensityMorgan1,PEOE_VSA7,BCUT2D_CHGLO,VSA_EState4,MinPartialCharge,BalabanJ,MolLogP,TPSA,PEOE_VSA6,EState_VSA4,BCUT2D_LOGPLOW,FractionCSP3,SMR_VSA7,NumRotatableBonds,SMR_VSA10,NHOHCount,EState_VSA6,EState_VSA2,SlogP_VSA3,NumHAcceptors,SlogP_VSA1,RingCount,fr_allylic_oxid,"CC50, mM"
249,280.408,1.25,44.60094984438994,-2.508851571584815,0.2729481082556485,-0.3896737729523416,1.789924840728674,2.802300000000002,49.69,25.33848497561191,18.41474777592128,-2.578704372595228,0.8823529411764706,11.64912463690315,1,0.0,2,0.0,18.125838821658,4.736862953800049,3,0.0,3,1,172.6037851582142
250,334.4120000000001,1.208333333333333,43.53758618099674,-2.490214811720386,0.9070760033683923,-0.4928699503084899,1.917028179213775,2.6119,68.15,12.14238717529549,17.55737764469227,-2.545295035634523,0.5789473684210527,35.41167733398498,3,0.0,2,14.21959508255507,12.0218724339097,4.736862953800049,5,9.473725907600098,3,1,1495.143773025214
251,364.4380000000002,1.115384615384615,37.97413468929975,-2.491041759766901,0.6754411719666955,-0.4927149911383204,2.01456611999607,2.620500000000001,77.38000000000001,6.076020106833881,11.13655602176626,-2.545609031958114,0.6,29.34531026552336,4,0.0,2,27.39575969229421,5.917906046161393,4.736862953800049,6,14.21058886140015,3,1,1371.956657145287
252,264.321,1.421052631578947,31.90776762083813,-2.487296976381025,0.9919210600907034,-0.4722343200518311,1.907657029469888,2.1877,62.83,6.076020106833881,17.55737764469227,-2.544944068066577,0.6,35.80526918833986,1,0.0,2,12.52632599127811,18.125838821658,4.736862953800049,4,0.0,3,1,1286.300146789546
253,250.338,1.388888888888889,37.81602062862726,-2.486118704960674,-0.6383796296296296,-0.4665855665452985,1.821839909881013,3.296800000000002,42.60000000000001,13.34455882261663,18.60189066472646,-2.509957589863894,0.7333333333333333,24.15614455143672,1,0.0,1,6.263162995639057,18.125838821658,4.736862953800049,3,0.0,3,0,295.5968059566751
254,242.334,1.588235294117647,32.26222217530253,-2.476388103983234,-0.30537178760393,-0.3860352466340632,2.194070607546191,2.999300000000002,29.46,19.42057892945051,18.41474777592128,-2.546667280040699,0.8571428571428571,11.64912463690315,2,0.0,1,6.923737199690624,18.125838821658,4.736862953800049,2,0.0,2,1,1237.945505638842
255,264.365,1.315789473684211,44.73975782831788,-2.486237070769959,-0.6444264928193497,-0.4636123367065937,1.824854781708557,3.605220000000003,42.60000000000001,13.34455882261663,24.3621380836009,-2.510000827777149,0.75,23.6532289746721,1,0.0,1,0.0,18.125838821658,4.736862953800049,3,0.0,3,0,794.3472734975488
256,355.247,1.333333333333333,43.53758618099674,-2.476854824474116,0.5020287698412708,-0.3860349385575368,1.899498187929564,4.334400000000004,29.46,34.13869814170645,15.60927553759868,-2.526480881203201,0.5294117647058824,45.95076391827899,1,15.92994389794935,1,6.923737199690624,12.0218724339097,4.736862953800049,2,0.0,3,1,630.5329974243853
257,295.335,1.428571428571429,31.74965356016564,-2.485717885346066,-0.8241139928193499,-0.4030217403193778,1.81990619301588,3.205000000000002,85.74000000000001,13.34455882261663,19.26246486877803,-2.509990203875996,0.7333333333333333,28.00729982456323,2,5.884182201861009,1,6.06636706846161,17.9060546357707,4.736862953800049,5,0.0,3,0,101.9171254630288
258,278.3729999999999,1.526315789473684,30.36409319161342,-2.401185213668737,2.058677379902579,-0.3894219650003265,1.800936975388606,3.045400000000002,38.69,24.29442738896325,22.44417787676584,-2.443903562159396,0.4666666666666667,46.19110895166134,2,11.33678587793474,1,11.33678587793474,18.31189916324491,9.473725907600098,4,0.0,3,1,549.6222694011273
