BalabanJ,MinAbsEStateIndex,BCUT2D_LOGPHI,SMR_VSA5,VSA_EState4,MinPartialCharge,EState_VSA2,BCUT2D_LOGPLOW,MinAbsPartialCharge,Kappa3,SlogP_VSA3,AvgIpc,Chi3n,RingCount,BertzCT,NHOHCount,MolLogP,fr_C_O,FractionCSP3,SMR_VSA7,FpDensityMorgan1,SlogP_VSA4,NumSaturatedHeterocycles,fr_Al_COO,SlogP_VSA10,SI
1.985422777244497,0.1393616150163772,2.483712141483995,50.60206761946186,0.7470597707951163,-0.4927029063228963,12.0218724339097,-2.545342173825653,0.2027772128110117,3.172146116319208,4.736862953800049,2.623591923271753,5.645755026812667,3,670.536976168546,2,2.620500000000001,0,0.6,29.34531026552336,1.115384615384615,5.917906046161393,1,0,0.0,2.423052959501558
1.985422777244497,0.1393616150163772,2.483712141483995,50.60206761946186,0.7470597707951163,-0.4927029063228963,12.0218724339097,-2.545342173825653,0.2027772128110117,3.172146116319208,4.736862953800049,2.623591923271753,5.645755026812667,3,670.536976168546,2,2.620500000000001,0,0.6,29.34531026552336,1.115384615384615,5.917906046161393,1,0,0.0,0.9798157946306093
1.985422777244497,0.1393616150163772,2.483712141483995,50.60206761946186,0.7470597707951163,-0.4927029063228963,12.0218724339097,-2.545342173825653,0.2027772128110117,3.172146116319208,4.736862953800049,2.623591923271753,5.645755026812667,3,670.536976168546,2,2.620500000000001,0,0.6,29.34531026552336,1.115384615384615,5.917906046161393,1,0,0.0,1.0
1.985422777244497,0.1393616150163772,2.483712141483995,50.60206761946186,0.7470597707951163,-0.4927029063228963,12.0218724339097,-2.545342173825653,0.2027772128110117,3.172146116319208,4.736862953800049,2.623591923271753,5.645755026812667,3,670.536976168546,2,2.620500000000001,0,0.6,29.34531026552336,1.115384615384615,5.917906046161393,1,0,0.0,1.794117647058824
1.945784268317048,0.1638791257243635,2.463677651213041,38.07727960878755,2.991573961502263,-0.492702904739005,18.125838821658,-2.437075226971928,0.2027772159800581,3.139539952824504,4.736862953800049,2.629577133533492,5.22025654938966,3,668.3220827711358,1,3.425700000000003,0,0.5,41.49735047919113,1.12,5.917906046161393,1,0,0.0,1.551
2.781634662118296,0.07865740740740756,2.075329315516728,5.156436481820707,-0.9013425925925922,-0.3576001704189179,5.777653723919194,-2.200870449631476,0.3576001704189179,1.43606276496133,0.0,2.611818581616872,1.58868599706065,2,587.9551584583538,1,-0.5573000000000004,0,0.2,20.4681223478894,1.6,10.11431826876557,0,0,5.817862777835028,1.488095238095238
2.79582007656927,0.09648148148148117,2.004875748307583,5.156436481820707,-1.025046296296296,-0.3576001704188632,10.9340902057399,-2.202013972813937,0.3576001704188632,1.45980419866029,10.79956904290431,2.617738830171671,1.663221596310643,2,658.4729142774888,1,-1.5418,0,0.2,20.4681223478894,1.5625,10.11431826876557,0,0,5.817862777835028,1.0
2.649094616824277,0.0893981481481485,2.112119366963542,12.08017368151133,-0.8942564247921394,-0.3576001704189179,5.777653723919194,-2.200955825241095,0.3576001704189179,1.622953167378741,0.0,2.616834503009451,1.679548823396582,2,603.8199470442914,1,-0.1672000000000004,0,0.3333333333333333,20.4681223478894,1.625,10.11431826876557,0,0,5.817862777835028,1.0
2.7040603070797,0.06652966742252397,2.02108114900061,12.08017368151133,-1.017960128495843,-0.3576001704188632,16.68694381248669,-2.202444836284562,0.3576001704188632,1.79576665863494,10.79956904290431,2.723675398317384,1.871935552844333,2,674.6857324387535,1,-1.1517,0,0.3333333333333333,20.4681223478894,1.588235294117647,10.11431826876557,0,0,5.817862777835028,1.0
2.073982767150755,0.03296485260770998,2.594198343297164,26.18620206846865,4.519759261601797,-0.5070527895332472,50.40271785650748,-2.384109663034403,0.1878041366942846,2.072499974253342,15.00406483754042,3.151722479584181,5.178248629148701,4,1159.659075864264,5,2.62972,2,0.2105263157894737,39.6744201340754,1.285714285714286,6.923737199690624,0,0,5.131558479839333,8.857142857142858
2.073982767150755,0.03296485260770998,2.594198343297164,26.18620206846865,4.519759261601797,-0.5070527895332472,50.40271785650748,-2.384109663034403,0.1878041366942846,2.072499974253342,15.00406483754042,3.151722479584181,5.178248629148701,4,1159.659075864264,5,2.62972,2,0.2105263157894737,39.6744201340754,1.285714285714286,6.923737199690624,0,0,5.131558479839333,5.238095238095238
2.069629173148584,0.04194633408919168,2.580758402595477,26.18620206846865,-1.261094576719575,-0.507052637653183,52.097834795849,-2.384187163715035,0.2072292826018239,1.621323320875566,15.00406483754042,3.040782242869935,5.002247356884517,4,979.8741040004255,2,1.79352,3,0.2777777777777778,39.85780885530649,1.24,6.923737199690624,0,0,0.0,3.266666666666667
2.069629173148584,0.04194633408919168,2.580758402595477,26.18620206846865,-1.261094576719575,-0.507052637653183,52.097834795849,-2.384187163715035,0.2072292826018239,1.621323320875566,15.00406483754042,3.040782242869935,5.002247356884517,4,979.8741040004255,2,1.79352,3,0.2777777777777778,39.85780885530649,1.24,6.923737199690624,0,0,0.0,5.074074074074074
1.738138325460191,0.00867052994037154,2.589975241967012,26.18620206846865,-1.61837051944668,-0.5070522313496421,51.03032424832432,-2.384187017749199,0.2354022538880444,2.267090375417527,15.00406483754042,3.389193747288051,5.855216971656665,5,1320.022362668115,2,3.427620000000002,3,0.1739130434782609,69.77311827839938,1.161290322580645,6.923737199690624,0,0,0.0,3.0
1.703659560825636,0.007461299589727188,2.590634485896195,26.18620206846865,-1.018684838138368,-0.507052231349826,51.03032424832432,-2.38418702261416,0.235282061418513,2.620098372684204,15.00406483754042,3.271687638728724,6.464202447163584,5,1439.181263674005,2,3.843220000000002,3,0.1923076923076923,75.4458934925061,1.117647058823529,6.923737199690624,0,0,0.0,6.909090909090908
1.696536470284495,0.01665910808767901,2.590146706709957,26.18620206846865,-0.8150886070298919,-0.5070522313498261,51.03032424832432,-2.384187019741869,0.2352796103455349,2.766585704201276,15.00406483754042,3.2293133713133,6.206446796579533,5,1409.464327871015,2,4.597120000000003,3,0.16,79.91861300833853,1.090909090909091,6.923737199690624,0,0,0.0,13.33333333333333
1.529400118159885,0.01748718654250658,2.595173555948036,26.18620206846865,2.389862604234151,-0.5070527895332472,45.27115937666814,-2.384109630042858,0.2033818461883174,3.702270734500883,15.00406483754042,3.458639649766527,6.650100939076402,5,1601.498514867757,4,4.502120000000003,2,0.1851851851851852,69.50333989961884,1.210526315789474,6.923737199690624,0,0,5.131558479839333,13.52941176470589
1.558677056500344,0.007439352120295784,2.595107357142053,26.18620206846865,2.003915798189527,-0.5070527895332472,51.20920368249323,-2.384109629493229,0.2033818461882635,3.660921457720568,15.00406483754042,3.418714923096406,6.404304072862673,5,1588.46123680447,4,4.632620000000002,2,0.1538461538461539,75.32056074066475,1.216216216216216,12.74095804073652,0,0,9.521973527514152,6.692307692307691
1.164037575501787,0.3872247872728121,2.644697757474545,105.7506394274039,4.807589192862531,-0.2935255147973819,0.0,-2.322229234053284,0.03884365429851114,2.868737096784919,0.0,3.150502892205044,10.69599066122574,4,611.9203005807427,0,7.121200000000009,0,0.9230769230769231,0.0,0.6428571428571429,33.49577396990991,0,0,0.0,89.13793103448276
1.345299525425677,0.3667306975782353,2.644973317518493,86.48817455862581,4.686063425995335,-0.2934540528091091,0.0,-2.325013615450601,0.04060599258589202,2.210660275477161,0.0,3.055483209798764,9.945990661225741,4,572.0040482427693,0,5.950900000000007,0,0.9130434782608695,0.0,0.72,33.49577396990991,0,0,0.0,30.3125
1.082778955937214,0.3931326131596823,2.644734523021206,118.5922826732559,4.843239881778019,-0.2935255148336801,0.0,-2.321929688574856,0.03884364516117312,3.432297610416377,0.0,3.2070478987235,11.19599066122574,4,639.4276515236648,0,7.90140000000001,0,0.9285714285714286,0.0,0.6,33.49577396990991,0,0,0.0,16.1
1.120512909778165,0.390602645354716,2.644708711275066,112.1714610503299,4.827851813732591,-0.2935255148336137,0.0,-2.322030494033969,0.03884364519596072,3.263847962156897,0.0,3.17926985320412,10.94599066122574,4,626.6513661249833,0,7.511300000000009,0,0.9259259259259259,0.0,0.6206896551724138,33.49577396990991,0,0,0.0,54.94505494505496
1.13667806407789,0.2704760518661459,2.648473252120894,86.48817455862581,9.0717826238612,-0.2572393015210201,10.82998093879356,-2.318892629384824,0.06289745878380013,3.345855439602058,6.42082162292601,3.337073624442143,11.8334804888388,6,1101.164251546143,0,9.1148,0,0.5757575757575758,59.65783953108687,0.6,33.49577396990991,0,0,11.37477254936712,3.048780487804878
1.13667806407789,0.2392260518661458,2.64878228278003,80.0673529356998,6.033338664104559,-0.4573791779576538,10.82998093879356,-2.318862773257647,0.1270830306641318,3.294634080850217,0.0,3.337073624442143,11.46169546495532,6,1107.629257484972,0,9.3163,0,0.5625,48.53093654769288,0.6,33.49577396990991,0,0,11.37477254936712,2.857142857142857
0.9720976233670584,0.3986498953527755,2.644884556322964,144.2755691649599,4.878312567289029,-0.2935255148336802,0.0,-2.321831629729495,0.03884364516110912,4.700705144904588,0.0,3.308307683373406,12.19599066122574,4,694.9737366025115,0,9.4618,0,0.9375,0.0,0.5294117647058824,33.49577396990991,0,0,0.0,49.24170616113744
1.098624836944784,0.04631310973144487,2.644480364491847,92.90899618155183,3.558637837463641,-0.4636916078717346,48.82399868957511,-2.323815474092739,0.3059373757936594,4.130196674205081,19.06280027574374,3.29668735490467,10.87168479216944,4,816.8369989925916,0,5.427400000000006,2,0.8571428571428571,0.0,0.7352941176470589,33.49577396990991,0,0,0.0,25.79710144927536
2.269403886403777,0.1851936885865457,2.634199871785286,40.0336764678499,2.098616780045352,-0.3944520014094651,6.606881964512918,-2.322723887226434,0.06264156587505901,1.095825142638623,0.0,2.460061866260145,4.914881447604454,2,269.4952945353784,1,2.2659,0,0.9166666666666666,0.0,1.428571428571429,16.74788698495495,0,0,0.0,185.1851851851852
2.269403886403777,0.1851936885865457,2.634199871785286,40.0336764678499,2.098616780045352,-0.3944520014094651,6.606881964512918,-2.322723887226434,0.06264156587505901,1.095825142638623,0.0,2.460061866260145,4.914881447604454,2,269.4952945353784,1,2.2659,0,0.9166666666666666,0.0,1.428571428571429,16.74788698495495,0,0,0.0,638.5714285714286
1.991809263223948,0.3898074924414208,2.634372389455223,53.88115086723116,2.387041761148904,-0.3020481560821946,0.0,-2.329689076377591,0.05159100841615458,2.026534425282722,0.0,2.672328457906864,6.125536404621207,2,327.9886619036196,0,3.615400000000003,0,0.9375,0.0,1.222222222222222,16.74788698495495,0,0,0.0,14.54545454545454
2.092189940654375,0.3928368291761147,2.634304398555515,40.0336764678499,2.37879228080121,-0.3075621031818108,0.0,-2.325523933177455,0.05156745497400095,1.620424196812403,0.0,2.494927514090688,5.362095043104412,2,303.8572023351798,0,2.835200000000001,0,0.9285714285714286,0.0,1.3125,16.74788698495495,0,0,0.0,60.24096385542169
2.033125326927641,0.07909722222222215,2.657026810107738,46.1376428555982,0.4957367252456536,-0.4608049274509137,17.48826214509693,-2.393417906169911,0.3199159430112509,1.884417733131852,9.53140013787187,2.486949251670006,5.432978822509427,2,324.1838993924493,0,2.306,1,0.9285714285714286,0.0,1.352941176470588,16.74788698495495,0,0,0.0,3.629441624365482
2.029753786663565,0.3883902588813302,2.634480735936093,53.88115086723116,2.394850599962207,-0.3249674065709078,0.0,-2.451388173354704,0.09825707157170972,2.262558632120404,0.0,2.712813004067204,6.981598734404862,2,365.4583545580189,0,3.760000000000003,0,0.9411764705882353,0.0,1.210526315789474,16.74788698495495,0,0,0.0,19.37984496124031
2.039086185242663,0.3868755905139831,2.634531727005163,60.80488806692178,2.398975340136055,-0.322761336237375,0.0,-2.488258663620171,0.0984559937418532,2.242363315332454,0.0,2.771032696271716,7.401684276379521,2,370.6147984218376,0,4.150100000000004,0,0.9444444444444444,0.0,1.1,16.74788698495495,0,0,0.0,12.63959390862945
1.228431884863614,0.3534713020201512,2.645098421835108,127.0247666032403,4.700615194570682,-0.3225326679905151,0.0,-2.506313760244521,0.09846372798267855,5.761923207926805,0.0,3.472367668469121,15.2266388303265,4,875.994984928085,0,8.444300000000009,0,0.9459459459459459,0.0,0.5609756097560976,33.49577396990991,0,0,0.0,18.79699248120301
1.182150644433395,0.3574347863867516,2.636058621954979,126.5218510264757,4.347573472036816,-0.3225326945875818,0.0,-2.501535238695796,0.09846372789187643,6.266790467563075,0.0,3.54031638600165,14.82576852073536,4,925.2326612354518,0,8.444300000000009,0,0.9459459459459459,0.0,0.6585365853658537,33.99868954667452,0,0,0.0,3.125
1.19152978060694,0.3238769507448742,2.64532627563765,120.8518145462874,7.489107199411865,-0.3187846312588548,0.0,-2.487764499263552,0.1043972264893486,5.564917200141569,13.08951281182515,3.529964433721759,15.52066789809665,5,1119.267850712755,0,8.974200000000005,0,0.8,35.39237125724043,0.5909090909090909,33.49577396990991,0,0,0.0,1.0
1.128402627982476,0.3591958053587165,2.645224781457529,146.2872314720184,4.729648944744606,-0.3225326946838813,0.0,-2.498436747110677,0.09846372789170904,6.653058836970017,0.0,3.526982186929347,15.9766388303265,4,918.8463626065247,0,9.614600000000001,0,0.95,0.0,0.5227272727272727,33.49577396990991,0,0,0.0,98.03921568627452
1.128402627982476,0.3591958053587165,2.645224781457529,146.2872314720184,4.729648944744606,-0.3225326946838813,0.0,-2.498436747110677,0.09846372789170904,6.653058836970017,0.0,3.526982186929347,15.9766388303265,4,918.8463626065247,0,9.614600000000001,0,0.95,0.0,0.5227272727272727,33.49577396990991,0,0,0.0,3.575221238938053
1.101105864836499,0.3604579538385329,2.645267627618499,152.7080530949444,4.736272674499547,-0.3225326946838815,0.0,-2.49785422540329,0.09846372789170904,7.182392197634317,0.0,3.5440761635173,16.2266388303265,4,934.5294576128031,0,10.0047,0,0.9512195121951219,0.0,0.5111111111111111,33.49577396990991,0,0,0.0,151.5151515151515
1.076215013999556,0.3615070232016064,2.645310697093358,159.1288747178704,4.74187019558231,-0.3225326946838815,0.0,-2.497754263840158,0.09846372789170904,7.388119710654978,0.0,3.560886381458082,16.4766388303265,4,948.2450469792807,0,10.3948,0,0.9523809523809523,0.0,0.5,33.49577396990991,0,0,0.0,5.407407407407407
1.098624836944784,0.04631310973144487,2.644480364491847,92.90899618155183,3.558637837463641,-0.4636916078717346,48.82399868957511,-2.323815474092739,0.3059373757936594,4.130196674205081,19.06280027574374,3.29668735490467,10.87168479216944,4,816.8369989925916,0,5.427400000000006,2,0.8571428571428571,0.0,0.7352941176470589,33.49577396990991,0,0,0.0,0.83
1.720692342995456,0.01224846728815021,2.589932264048064,26.18620206846865,-0.9373022408664862,-0.5070522313498261,51.03032424832432,-2.384187019662049,0.2352806038743949,2.371463585224861,15.00406483754042,3.221003338736184,6.020856228563063,5,1364.706825538173,2,3.229620000000001,3,0.1666666666666667,75.70684649880903,1.1875,6.923737199690624,0,0,0.0,8.28125
1.563566798543552,0.003807797500492871,2.575119133748247,31.34263855028936,-0.247856305175061,-0.5070526430489828,45.45090845334567,-2.384402135297389,0.1878041444776858,3.566332439917142,15.00406483754042,3.420847361024739,6.867250258447717,5,1633.660984107988,3,4.086920000000003,3,0.2592592592592592,58.05691006069132,1.210526315789474,6.923737199690624,0,0,0.0,1.909090909090909
1.546486158679691,0.03210193349352797,2.616632120860773,32.29016845621696,3.615164981578397,-0.5066117489546554,17.06247515826481,-2.338126417161648,0.1928876673293289,3.53849321275795,5.41499046939678,3.435435522894874,7.767072805340251,6,1685.214606142857,2,5.837640000000007,1,0.1875,111.7039691112881,1.102564102564103,13.84747439938125,0,0,0.0,0.8545454545454545
1.546486158679691,0.03210193349352797,2.616632120860773,32.29016845621696,3.615164981578397,-0.5066117489546554,17.06247515826481,-2.338126417161648,0.1928876673293289,3.53849321275795,5.41499046939678,3.435435522894874,7.767072805340251,6,1685.214606142857,2,5.837640000000007,1,0.1875,111.7039691112881,1.102564102564103,13.84747439938125,0,0,0.0,0.9090909090909093
1.527965234384241,0.007131940352238519,2.616736813527688,32.29016845621696,3.424169979660995,-0.5066117489546554,17.06247515826481,-2.338126425531455,0.1928876673793627,3.691230187581795,5.41499046939678,3.437991296547807,7.837505407454437,6,1737.853670204628,2,6.491040000000006,1,0.1875,110.6602353565678,1.15,13.84747439938125,0,0,0.0,1.33030303030303
1.527965234384241,0.007131940352238519,2.616736813527688,32.29016845621696,3.424169979660995,-0.5066117489546554,17.06247515826481,-2.338126425531455,0.1928876673793627,3.691230187581795,5.41499046939678,3.437991296547807,7.837505407454437,6,1737.853670204628,2,6.491040000000006,1,0.1875,110.6602353565678,1.15,13.84747439938125,0,0,0.0,1.36060606060606
1.529999328494081,0.00126210656694048,2.616888914420526,32.29016845621696,3.331501704986729,-0.5066117489545093,17.06247515826481,-2.338126574720322,0.1928899503990602,3.783199541320698,5.41499046939678,3.47133340401585,8.093533896191513,6,1768.44838096173,2,5.846240000000007,1,0.2121212121212121,105.6376020428265,1.073170731707317,13.84747439938125,0,0,0.0,34.73684210526316
1.64731388358741,0.01057817880238465,2.570081695929271,39.53076089108528,-1.016053114105633,-0.5070527749237868,39.52164754338424,-2.411669980255353,0.1941157666510064,3.686183867926302,19.74092779134047,3.0851004976383,6.90478396105924,4,1144.653655315904,3,1.880520000000001,3,0.48,39.79568329670614,1.176470588235294,6.923737199690624,1,0,0.0,2.336363636363636
2.019273222374564,0.004590524481397074,2.570018134471594,53.37823529046652,-0.9857002812866551,-0.5070527749237868,39.52164754338424,-2.409795346632722,0.1941157666510064,3.819846566019585,15.00406483754042,3.04863588699947,6.695506299595612,3,1096.849734453387,3,2.890120000000002,3,0.48,39.79568329670614,1.151515151515152,6.923737199690624,0,0,0.0,4.086206896551724
2.165313848664058,0.01517384731670401,2.569951851443206,33.10993926815928,-1.023503170685934,-0.5070527749237868,39.52164754338424,-2.426931251935622,0.1941157966694048,3.40437780511596,15.00406483754042,2.917549805993233,5.932584556398734,3,1090.509518887282,3,1.86442,3,0.4347826086956522,39.79568329670614,1.161290322580645,6.923737199690624,0,0,0.0,1.0
2.121456728000902,0.01017809901738431,2.569997447039501,40.0336764678499,-1.007503564747725,-0.5070527749237868,39.52164754338424,-2.446233779827368,0.1941157966694132,3.386592831963183,15.00406483754042,2.989045436190926,6.723153971440824,3,1112.221573982741,3,2.254520000000001,3,0.4583333333333333,39.79568329670614,1.1875,6.923737199690624,0,0,0.0,1.0
1.64731388358741,0.01057817880238465,2.570081695929271,39.53076089108528,-1.016053114105633,-0.5070527749237868,39.52164754338424,-2.411669980255353,0.1941157666510064,3.686183867926302,19.74092779134047,3.0851004976383,6.90478396105924,4,1144.653655315904,3,1.880520000000001,3,0.48,39.79568329670614,1.176470588235294,6.923737199690624,1,0,0.0,3.194444444444445
2.165313848664058,0.01517384731670401,2.569951851443206,33.10993926815928,-1.023503170685934,-0.5070527749237868,39.52164754338424,-2.426931251935622,0.1941157966694048,3.40437780511596,15.00406483754042,2.917549805993233,5.932584556398734,3,1090.509518887282,3,1.86442,3,0.4347826086956522,39.79568329670614,1.161290322580645,6.923737199690624,0,0,0.0,1.4
2.79582007656927,0.09648148148148117,2.004875748307583,5.156436481820707,-1.025046296296296,-0.3576001704188632,10.9340902057399,-2.202013972813937,0.3576001704188632,1.45980419866029,10.79956904290431,2.617738830171671,1.663221596310643,2,658.4729142774888,1,-1.5418,0,0.2,20.4681223478894,1.5625,10.11431826876557,0,0,5.817862777835028,1.0
1.228431884863614,0.3534713020201512,2.645098421835108,127.0247666032403,4.700615194570682,-0.3225326679905151,0.0,-2.506313760244521,0.09846372798267855,5.761923207926805,0.0,3.472367668469121,15.2266388303265,4,875.994984928085,0,8.444300000000009,0,0.9459459459459459,0.0,0.5609756097560976,33.49577396990991,0,0,0.0,34.4622641509434
